ID,Address,Size,Price,Rooms,Floor,Quality,Inner Height,Heating,Furnished,Balcony,Pet,Year Built,Floors,Lift,Orientation,View,kerület
27245056," Üllői út, IX. kerület",30,85000.0,1,1,in good condition,more than 3m,gáz (konvektor),furnished,not defined,not allowed,before 1950,4,yes,not defined,street,IX
27247024," Weiner Leó utca, VI. kerület",67,300000.0,3,1,newly built,not defined,házközponti egyedi méréssel,furnished,4.0,not allowed,between 2001-2010,5,yes,south west,garden,VI
27253165," Eötvös utca, VI. kerület",96,250000.0,3,3,renovated,more than 3m,gáz (cirko),furnished,not defined,not allowed,2017,3,no,south east,courtyard,VI
27255541," Lobogó utca, IX. kerület",27,95000.0,1,4,not defined,not defined,távfűtés egyedi méréssel,furnished,not defined,not defined,not defined,4,no,not defined,street,IX
27258280," Váci út, XIII. kerület",50,145000.0,2,6,renovated,less than 3m,távfűtés,furnished,not defined,not allowed,not defined,10,yes,west,panoramic,XIII
27266665," Tinódi utca 1-3, IX. kerület",74,200000.0,1,2,new,not defined,házközponti egyedi méréssel,furnished,2.0,allowed,not defined,not defined,yes,not defined,street,IX
27274906," Víg utca, VIII. kerület",72,185000.0,3,5,newly built,less than 3m,házközponti egyedi méréssel,furnished,4.0,not allowed,2017,6,yes,south,panoramic,VIII
27278170," Dugonics utca, VIII. kerület",35,120000.0,2,1,new,not defined,házközponti,furnished,20.0,not allowed,not defined,not defined,yes,not defined,courtyard,VIII
27283087," Váci út, XIII. kerület",50,145000.0,2,6,renovated,not defined,távfűtés,furnished,not defined,not allowed,not defined,more than 10,yes,not defined,street,XIII
27285111," Hídvég utca, XI. kerület",66,160000.0,3,0,in good condition,more than 3m,gáz (cirko),furnished,not defined,not defined,not defined,4,not defined,south west,garden,XI
27285807," Andrássy út 68, VI. kerület",160,600000.0,4,3,newly built,more than 3m,fan-coil,by arrangement,12.0,allowed,between 2001-2010,3,yes,south east,not defined,VI
27285915," Balzac utca, XIII. kerület",75,195000.0,3,3,renovated,less than 3m,gáz (cirko),furnished,3.0,not defined,not defined,6,yes,not defined,street,XIII
27290538," Alkotmány utca, V. kerület",69,280000.0,3,2,renovated,more than 3m,hőszivattyú,not furnished,not defined,allowed,before 1950,4,yes,south,courtyard,V
27291249," Hegyalja út, XI. kerület",30,120000.0,1,not defined,not defined,not defined,nincs megadva,not defined,not defined,not defined,not defined,not defined,not defined,not defined,not defined,XI
27301269," Viza utca, XIII. kerület",50,255000.0,2,5,newly built,not defined,nincs megadva,furnished,not defined,not defined,not defined,not defined,yes,not defined,panoramic,XIII
27306819," Lövőház utca, II. kerület",26,90000.0,1,0,renovated,not defined,elektromos,not defined,not defined,not defined,not defined,not defined,not defined,not defined,not defined,II
27311319," Külső-Terézváros, VI. kerület",90,420000.0,3,5,in good condition,not defined,gáz (cirko),partly furnished,not defined,not defined,between 2001-2010,5,yes,not defined,not defined,VI
27311322," Alsórákos, XIV. kerület",110,370000.0,3,0,in good condition,not defined,gáz (cirko),not defined,not defined,not defined,between 1981-2000,1,not defined,not defined,not defined,XIV
27311325," Józsefváros – Corvinnegyed, VIII. kerület",51,380000.0,2,5,in good condition,not defined,házközponti egyedi méréssel,not defined,not defined,not defined,between 1950-1980,10,not defined,not defined,not defined,VIII
27317670," Róbert Károly körút 38., XIII. kerület",28,135000.0,1,3,renovated,less than 3m,elektromos,partly furnished,not defined,allowed,between 1950-1980,3,no,not defined,street,XIII
27321396," Kupeczky utca, II. kerület",55,200000.0,2,1,renovated,not defined,"gáz (konvektor), cserépkályha",furnished,6.0,not allowed,not defined,2,yes,south,garden,II
27330012," Tábor utca, I. kerület",183,1455400.0,4,1,not defined,not defined,házközponti,furnished,not defined,not allowed,not defined,not defined,yes,not defined,courtyard,I
27332547," Hajós utca, VI. kerület",68,654930.0,3,4,renovated,more than 3m,gáz (cirko),furnished,2.0,not defined,before 1950,4,yes,not defined,street,VI
27332994," Erzsébet körút, VII. kerület",50,130000.0,2,2,in good condition,more than 3m,gáz (konvektor),furnished,not defined,not defined,before 1950,5,yes,not defined,street,VII
27335079," Üllői út, IX. kerület",27,90000.0,1,2,renovated,more than 3m,gáz (konvektor),furnished,not defined,not allowed,before 1950,5,yes,not defined,courtyard,IX
27339453," Nádor utca, V. kerület",81,350000.0,3,2,renovated,more than 3m,házközponti,furnished,not defined,not defined,not defined,5,yes,not defined,not defined,V
27340077," Rőf utca 2, XI. kerület",50,165000.0,2,1,renovated,more than 3m,gáz (cirko),furnished,2.0,not allowed,before 1950,4,no,northwest,panoramic,XI
27349173," József körút, VIII. kerület",10,60000.0,1,not defined,new,less than 3m,gáz (cirko),furnished,not defined,not allowed,before 1950,not defined,not defined,not defined,courtyard,VIII
27350706," Kondorosi út, XI. kerület",30,135000.0,2,2,newly built,less than 3m,házközponti egyedi méréssel,furnished,5.0,not allowed,2011,7,yes,not defined,not defined,XI
27351321," Mór utca, XIII. kerület",43,135000.0,2,3,in good condition,less than 3m,házközponti egyedi méréssel,furnished,4.0,allowed,not defined,5,yes,west,courtyard,XIII
27351513," Peterdy utca 34, VII. kerület",26,90000.0,1,mezzanine,renovated,more than 3m,"gáz (konvektor), elektromos",furnished,not defined,not allowed,not defined,3,no,south east,street,VII
27353676," Tamási Áron utca, XII. kerület",180,780000.0,7,2,new,less than 3m,gáz (cirko),not furnished,34.0,not allowed,between 2001-2010,3,no,south,panoramic,XII
27355587," Zöldlomb utca, II. kerület",110,487860.0,4,1,renovated,less than 3m,gáz (cirko),furnished,20.0,not defined,not defined,2,no,east,not defined,II
27355887," Pasaréti út, II. kerület",76,310000.0,3,1,newly built,not defined,házközponti,furnished,16.0,allowed,between 2001-2010,4,yes,not defined,garden,II
27362289," Góbé utca, III. kerület",30,110000.0,1,3,renovated,less than 3m,házközponti,partly furnished,2.0,not allowed,between 1981-2000,3,no,not defined,panoramic,III
27362505," Ráday utca, IX. kerület",30,110000.0,1,2,renovated,more than 3m,egyéb,furnished,not defined,not allowed,not defined,3,no,south east,courtyard,IX
27366207," Jurisich Miklós utca, XIV. kerület",45,110000.0,2,0,in good condition,less than 3m,"gáz (konvektor), elektromos",furnished,not defined,not allowed,between 1950-1980,5,not defined,south east,street,XIV
27366933," Ifjúmunkás utca, IX. kerület",54,145000.0,2,mezzanine,renovated,not defined,távfűtés egyedi méréssel,not furnished,not defined,not defined,not defined,not defined,yes,not defined,not defined,IX
27367521," Vágóhíd utca 21, IX. kerület",33,120000.0,1,3,renovated,less than 3m,"egyéb, elektromos",furnished,1.0,not allowed,not defined,3,no,not defined,street,IX
27369405," Hevesi Sándor tér, VII. kerület",80,220000.0,2,2,renovated,more than 3m,gáz (cirko),furnished,not defined,not defined,not defined,3,no,east,street,VII
27369912," Garibaldi utca, V. kerület",42,150000.0,1,1,renovated,not defined,házközponti,by arrangement,not defined,not allowed,not defined,6,yes,not defined,street,V
27373533," Nádor utca, V. kerület",99,492000.0,3,3,renovated,not defined,gáz (cirko),furnished,not defined,not allowed,not defined,4,not defined,not defined,street,V
27374622," Diós árok, XII. kerület",135,563968.0,4,1,new,not defined,házközponti egyedi méréssel,furnished,50.0,not allowed,not defined,2,no,not defined,panoramic,XII
27374688," Teréz körút, VI. kerület",149,1091550.0,3,4,renovated,not defined,nincs megadva,furnished,not defined,not defined,not defined,not defined,yes,not defined,street,VI
27380628," Jávor utca, XIV. kerület",47,165000.0,2,2,renovated,not defined,elektromos,not defined,not defined,not defined,not defined,not defined,no,south,garden,XIV
27382821," Victor Hugo utca, XIII. kerület",72,145000.0,3,2,in good condition,less than 3m,gáz (konvektor),not furnished,3.0,not defined,not defined,3,no,south,not defined,XIII
27385443," Városház utca 8, V. kerület",85,199000.0,4,2,renovated,more than 3m,gáz (cirko),by arrangement,not defined,not defined,not defined,4,yes,east,street,V
27387057," Rejtő Jenő utca 6., VII. kerület",57,159000.0,2,5,renovated,more than 3m,gáz (cirko),furnished,not defined,not allowed,before 1950,6,yes,east,not defined,VII
27387777," Teréz körút, VI. kerület",40,160000.0,2,1,in moderate condition,less than 3m,elektromos,furnished,3.0,not allowed,before 1950,4,yes,south,courtyard,VI
27389595," Viador utca, III. kerület",56,154000.0,2,2,in good condition,less than 3m,gáz (konvektor),by arrangement,2.0,not allowed,between 1950-1980,5,yes,south,panoramic,III
27390792," Kikerics utca, XII. kerület",80,130000.0,3,2,in good condition,less than 3m,gáz (cirko),partly furnished,not defined,not allowed,not defined,2,no,south,panoramic,XII
27395571," Nefelejcs utca, VII. kerület",42,110000.0,1,0,in good condition,not defined,gáz (konvektor),furnished,not defined,not allowed,not defined,3,no,not defined,courtyard,VII
27396510," József körút, VIII. kerület",92,159000.0,3,2,renovated,more than 3m,gáz (cirko),furnished,not defined,not defined,not defined,not defined,yes,not defined,street,VIII
27397803," Wesselényi utca, VII. kerület",34,130000.0,1,3,renovated,more than 3m,elektromos,furnished,not defined,not allowed,not defined,not defined,yes,not defined,street,VII
27398496," Horvát utca 25, II. kerület",35,120000.0,1,0,in good condition,not defined,házközponti,furnished,not defined,not defined,not defined,not defined,not defined,not defined,not defined,II
27399294," Kisfaludy utca, VIII. kerület",50,160000.0,2,4,renovated,less than 3m,gáz (cirko),partly furnished,not defined,not allowed,not defined,4,yes,not defined,street,VIII
27403914," Komócsy utca, XIV. kerület",54,140000.0,2,2,newly built,less than 3m,házközponti egyedi méréssel,furnished,4.0,allowed,between 2001-2010,3,yes,not defined,courtyard,XIV
27404820," Váci út 65, XIII. kerület",50,115000.0,2,5,in good condition,not defined,távfűtés egyedi méréssel,furnished,4.0,not allowed,not defined,6,yes,not defined,street,XIII
27406884," Október huszonharmadika utca, XI. kerület",30,100000.0,1,3,renovated,less than 3m,gáz (konvektor),furnished,not defined,not allowed,before 1950,4,yes,south,street,XI
27415908," Munkácsy Mihály utca, VI. kerület",57,130000.0,2,not defined,not defined,not defined,nincs megadva,not defined,not defined,not defined,not defined,not defined,not defined,not defined,not defined,VI
27416253," Vay Ádám utca, VIII. kerület",26,38000.0,1,not defined,renovated,more than 3m,gáz (cirko),furnished,not defined,not allowed,between 1950-1980,not defined,yes,south east,street,VIII
27418983," Bácskai utca, XIV. kerület",49,140000.0,2,1,renovated,less than 3m,gáz (cirko),furnished,not defined,not allowed,between 1950-1980,4,no,west,courtyard,XIV
27423393," Dembinszky utca, VII. kerület",56,130000.0,2,1,in moderate condition,not defined,gáz (konvektor),furnished,not defined,not defined,not defined,4,no,not defined,courtyard,VII
27431541," Ferenc körút 8, IX. kerület",34,99000.0,1,1,in good condition,not defined,gáz (konvektor),furnished,not defined,not allowed,not defined,not defined,yes,not defined,street,IX
27435150," Hunyadvár utca, XVI. kerület",20,50000.0,1,not defined,in good condition,less than 3m,gáz (cirko),furnished,not defined,not allowed,between 2001-2010,not defined,no,south,garden,XVI
27436371," Vaskapu utca 17-21, IX. kerület",38,110000.0,1,4,new,less than 3m,házközponti egyedi méréssel,furnished,4.0,not allowed,between 2001-2010,5,yes,north east,street,IX
27437457," Tinódi utca, IX. kerület",72,200000.0,3,0,renovated,not defined,gáz (cirko),furnished,not defined,not defined,not defined,not defined,not defined,not defined,not defined,IX
27444570," Vadász utca, V. kerület",64,205000.0,2,4,new,less than 3m,házközponti egyedi méréssel,furnished,4.0,not allowed,between 2001-2010,7,yes,not defined,not defined,V
27446085," Erzsébet királyné útja, XIV. kerület",40,190000.0,2,3,renovated,more than 3m,gáz (cirko),furnished,not defined,not allowed,2018,3,no,north east,panoramic,XIV
27446913," Csanády utca 4., XIII. kerület",51,165000.0,2,4,newly built,not defined,házközponti egyedi méréssel,furnished,2.0,not defined,2019,not defined,yes,not defined,street,XIII
27451314," Párkány utca 4/b, XIII. kerület",84,240000.0,3,5,renovated,less than 3m,házközponti egyedi méréssel,furnished,12.0,not defined,2011,6,yes,west,garden,XIII
27459330," Költő utca, XII. kerület",100,230000.0,3,1,in moderate condition,less than 3m,házközponti,furnished,20.0,not allowed,between 1950-1980,3,no,not defined,panoramic,XII
27465921," Perczel Mór utca, V. kerület",80,291080.0,3,1,renovated,more than 3m,gáz (cirko),furnished,not defined,not defined,before 1950,5,yes,not defined,street,V
27472914," Lehel utca, XIII. kerület",78,200000.0,4,8,new,less than 3m,házközponti,furnished,10.0,not allowed,between 2001-2010,8,yes,not defined,garden,XIII
27482253," Práter utca 14, VIII. kerület",90,220000.0,2,1,renovated,less than 3m,gáz (konvektor),furnished,8.0,not allowed,between 1950-1980,3,no,south east,street,VIII
27485184," Bukarest utca, XI. kerület",28,99000.0,1,3,renovated,less than 3m,távfűtés,not furnished,not defined,not defined,not defined,4,no,west,courtyard,XI
27488151," Terv utca, XXII. kerület",28,120000.0,1,mezzanine,new,less than 3m,gáz (cirko),partly furnished,not defined,not allowed,between 1981-2000,3,no,south west,garden,XXII
27493431," Donáti utca 44, I. kerület",39,130000.0,1,2,in good condition,not defined,gáz (cirko),furnished,not defined,not defined,not defined,not defined,no,not defined,street,I
27498108," Paulay Ede utca, VI. kerület",140,399102.0,4,4,renovated,not defined,gáz (cirko),furnished,not defined,not allowed,not defined,4,no,south east,street,VI
27500139," Bán utca, XII. kerület",54,180000.0,3,1,renovated,less than 3m,gáz (cirko),furnished,2.0,not allowed,not defined,3,no,not defined,not defined,XII
27501435," Mádi utca, X. kerület",54,90000.0,2,4,in moderate condition,less than 3m,gáz (konvektor),furnished,3.0,not allowed,between 1950-1980,4,no,not defined,street,X
27502950," Zichy Jenő utca, VI. kerület",41,145000.0,2,2,renovated,more than 3m,gáz (cirko),furnished,not defined,not allowed,not defined,4,yes,not defined,courtyard,VI
27504246," Andrássy út 68, VI. kerület",57,290000.0,2,0,new,less than 3m,házközponti egyedi méréssel,furnished,4.0,not allowed,between 2001-2010,7,yes,not defined,garden,VI
27504852," Thaly Kálmán utca, IX. kerület",52,170000.0,2,3,renovated,not defined,gáz (cirko),furnished,3.0,not allowed,between 2001-2010,3,yes,not defined,courtyard,IX
